CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure, Balance ,NumOfProducts,HasCrCard,IsActiveMember, EstimatedSalary ,Exited,Complain,Satisfaction Score,Card Type,Point Earned
15599251,Chung,602,Germany,Male,32,7," $184,715.86 ",2,1,0," $113,781.99 ",0,0,5,GOLD,879
15570004,Tsou,850,France,Male,31,3, $-   ,2,1,0," $121,866.87 ",0,0,1,SILVER,777
15656912,Aitken,649,Spain,Male,51,4, $-   ,1,1,1," $150,390.57 ",0,0,3,PLATINUM,782
15657342,Dawson,850,Germany,Male,28,4," $147,972.19 ",1,1,0," $60,708.72 ",1,1,2,SILVER,823
15716284,Ward,543,France,Male,43,9, $-   ,2,1,1," $78,858.07 ",0,0,5,SILVER,380
15672374,Pai,672,France,Male,52,8," $170,008.84 ",1,0,0," $56,407.42 ",1,1,4,SILVER,555
15732476,Ifeanyichukwu,600,France,Female,27,3, $-   ,2,0,1," $125,698.97 ",0,0,3,PLATINUM,339
15747724,Briggs,671,Spain,Female,34,10, $-   ,1,1,0," $23,235.38 ",0,0,5,SILVER,991
15633877,Morrison,706,Spain,Female,42,8," $95,386.82 ",1,1,1," $75,732.25 ",0,0,5,SILVER,734
15672516,Wall,541,Germany,Male,51,7," $90,373.28 ",2,1,0," $179,861.79 ",0,0,4,PLATINUM,935
15607827,Nebechukwu,711,Germany,Male,34,4," $133,467.77 ",2,1,1," $42,976.64 ",0,0,5,DIAMOND,267
15751336,Yao,630,Spain,Male,30,3, $-   ,2,0,1," $10,486.69 ",0,0,5,PLATINUM,274
15646539,Liao,531,France,Male,31,3," $96,288.26 ",1,1,0," $56,794.73 ",0,0,4,DIAMOND,247
15756901,Ch'ang,641,France,Female,26,4," $91,547.84 ",2,0,1," $28,157.34 ",0,0,2,PLATINUM,712
15809286,Burke,631,Germany,Male,37,8," $138,292.64 ",2,0,0," $152,422.91 ",1,1,3,DIAMOND,647
15759021,Kay,685,France,Male,35,9, $-   ,1,1,0," $167,033.83 ",0,0,5,PLATINUM,980
15725039,McIntyre,702,Spain,Male,32,8," $71,667.74 ",1,1,1," $126,082.18 ",0,0,2,GOLD,225
15579130,Chidiegwu,708,Germany,Female,43,0," $118,994.84 ",1,1,0," $181,499.77 ",1,1,1,PLATINUM,904
15754112,Musgrove,653,Spain,Male,55,7, $-   ,2,1,1," $41,967.03 ",0,0,2,SILVER,581
15735522,Boulger,654,Germany,Male,37,2," $145,610.07 ",2,0,0," $186,300.59 ",0,0,5,SILVER,458
15613326,Gow,596,France,Female,33,1," $138,162.81 ",1,1,0," $85,412.54 ",0,0,2,DIAMOND,776
15739502,Amaechi,549,Germany,Female,31,9," $135,020.21 ",2,1,1," $23,343.18 ",0,0,2,DIAMOND,803
15670914,Robe,754,France,Male,38,2, $-   ,2,1,0," $180,698.32 ",0,0,3,GOLD,357
15604073,Bibi,815,Germany,Female,25,8," $135,161.67 ",1,1,1," $136,071.05 ",0,0,3,DIAMOND,784
15806027,Niu,556,France,Female,52,9, $-   ,1,1,0," $175,149.20 ",1,1,1,DIAMOND,570
15574886,Palerma,706,France,Male,32,6," $94,486.47 ",1,1,1," $146,949.74 ",0,0,5,DIAMOND,904
15707120,Cocci,850,France,Male,46,9," $117,640.39 ",1,1,0," $88,920.68 ",0,0,2,PLATINUM,935
15800845,Artemieva,732,Spain,Female,33,8," $111,379.55 ",1,1,1," $45,098.62 ",0,0,5,PLATINUM,473
15603914,Arcuri,614,France,Male,40,6, $-   ,1,1,1," $20,339.79 ",1,1,4,PLATINUM,438
15722765,Owen,580,Spain,Female,57,0," $136,820.99 ",1,0,1," $108,528.74 ",0,0,5,GOLD,419
15783305,Franklin,593,France,Female,46,7," $98,752.51 ",1,1,0," $145,560.38 ",0,0,3,SILVER,442
15574842,Lorenzo,653,Germany,Female,25,2," $158,266.42 ",3,1,1," $199,357.24 ",0,0,4,GOLD,630
15607837,Muriel,746,France,Female,29,4," $105,599.67 ",1,1,1," $43,106.17 ",0,0,3,DIAMOND,425
15714877,MacDevitt,662,France,Female,29,10, $-   ,2,1,0," $137,508.31 ",0,0,1,SILVER,934
15782941,Chijindum,573,France,Male,31,2, $-   ,2,1,1," $91,957.39 ",0,0,3,PLATINUM,629
15630167,Gibson,684,Spain,Female,39,4," $139,723.90 ",1,1,1," $120,612.11 ",0,0,2,SILVER,254
15759038,Whitehead,793,France,Female,41,3," $141,806.46 ",1,1,0," $102,921.17 ",0,0,3,GOLD,447
15661821,Johnstone,798,Germany,Female,49,5," $132,571.67 ",1,1,1," $31,686.33 ",1,1,2,DIAMOND,863
15728006,Endrizzi,524,France,Male,40,2," $180,516.90 ",1,1,0," $180,002.42 ",0,0,4,GOLD,626
15712176,Burke,816,France,Male,31,8, $-   ,2,1,1," $28,407.40 ",0,0,4,SILVER,834
15689351,Johnson,742,Germany,Female,41,4," $92,805.72 ",1,0,1," $73,743.95 ",1,1,1,DIAMOND,334
15782247,Yeh,540,France,Male,22,4, $-   ,3,1,1," $186,233.26 ",1,1,3,PLATINUM,530
15769064,Marshall,537,Germany,Male,39,3," $135,309.36 ",1,1,0," $31,728.86 ",1,1,2,PLATINUM,746
15718153,Kao,759,Spain,Female,74,6," $128,917.84 ",1,1,1," $48,244.64 ",0,0,1,DIAMOND,793
15613189,Browne,774,France,Female,52,2," $56,580.93 ",1,1,0," $113,266.28 ",1,1,5,PLATINUM,946
15661734,Taylor,608,Germany,Male,42,8," $131,390.75 ",2,1,0," $71,178.09 ",0,0,1,SILVER,246
15592645,Gibbons,704,Spain,Male,37,4, $-   ,2,0,0," $25,684.93 ",0,0,5,SILVER,439
15768387,Nott,581,France,Male,41,8, $-   ,2,0,0," $29,737.14 ",0,0,3,GOLD,927
15792525,Lei,628,Germany,Female,61,1," $97,361.66 ",1,1,1," $149,922.38 ",1,1,5,GOLD,657
15586976,Alexeeva,566,France,Female,42,6, $-   ,1,1,0," $180,702.12 ",1,1,3,GOLD,420
15790659,Sheets,701,Spain,Male,59,7, $-   ,2,0,1," $27,597.59 ",0,0,4,SILVER,387
15691446,Tokaryev,735,Spain,Male,29,10, $-   ,2,1,1," $95,025.27 ",0,0,2,DIAMOND,439
15772632,Ts'ui,680,France,Female,34,1, $-   ,2,1,0," $167,035.07 ",0,0,3,DIAMOND,579
15706587,Johnston,560,France,Male,57,0, $-   ,2,0,1," $116,781.71 ",0,0,1,DIAMOND,615
15572461,Kung,663,Germany,Female,29,4," $102,714.65 ",2,0,0," $21,170.81 ",0,0,4,PLATINUM,368
15654409,Unwin,665,France,Female,34,5," $67,816.72 ",1,1,1," $29,641.58 ",0,0,5,SILVER,310
15568025,Hsueh,758,France,Male,51,8," $81,710.46 ",1,1,1," $116,520.07 ",0,0,4,PLATINUM,688
15715769,Hao,621,France,Male,26,2," $75,237.54 ",1,0,1," $44,220.40 ",0,0,4,SILVER,459
15667458,L?,764,Germany,Male,28,10," $124,023.18 ",1,1,0," $166,188.28 ",0,0,1,SILVER,508
15567980,Frater,537,Germany,Female,46,5," $100,727.50 ",1,0,1," $140,857.76 ",1,1,3,DIAMOND,649
15679294,Brennan,589,France,Female,46,10," $107,238.85 ",2,1,0," $37,024.28 ",0,0,5,GOLD,276
15606507,Pisani,555,France,Male,24,5, $-   ,2,1,0," $27,513.47 ",0,0,3,PLATINUM,747
15578825,Golubev,734,France,Female,29,0," $139,994.66 ",1,1,0," $17,744.72 ",0,0,2,GOLD,965
15619935,Vanmeter,783,Spain,Female,59,9," $126,224.87 ",1,1,1," $4,423.63 ",0,0,2,DIAMOND,841
15636089,Hs?,678,Germany,Female,51,1," $145,751.03 ",1,0,0," $109,718.44 ",1,1,4,DIAMOND,957
15727490,Scott,661,France,Male,47,5, $-   ,1,0,1," $107,243.31 ",1,1,4,DIAMOND,308
15591766,Crawford,607,Spain,Female,25,4," $121,166.89 ",1,0,1," $115,288.24 ",0,0,1,DIAMOND,551
15641629,P'eng,537,Spain,Female,38,1, $-   ,2,0,1," $41,233.97 ",0,0,5,PLATINUM,818
15813303,Rearick,513,Spain,Male,88,10, $-   ,2,1,1," $52,952.24 ",0,0,1,PLATINUM,627
15756920,Genovesi,576,France,Male,63,9," $70,655.48 ",1,0,0," $78,955.80 ",1,1,2,GOLD,615
15726403,Glenny,660,Germany,Male,41,1," $129,901.21 ",1,1,0," $26,025.60 ",1,1,2,PLATINUM,694
15592765,Marks,637,France,Male,40,8," $125,470.81 ",1,1,1," $174,536.17 ",0,0,4,PLATINUM,658
15704442,Fleming,672,France,Female,53,9," $169,406.33 ",4,1,1," $147,311.47 ",1,1,4,DIAMOND,232
15641136,Davison,629,France,Male,32,2, $-   ,2,0,1," $77,965.44 ",0,0,2,SILVER,627
15725818,Chibuzo,583,Germany,Male,40,4," $107,041.30 ",1,1,1," $5,635.63 ",0,0,1,GOLD,304
15612071,Wilson,763,Spain,Female,32,10," $95,153.77 ",1,0,1," $81,310.10 ",0,0,2,GOLD,816
15719809,Endrizzi,516,Germany,Male,32,3," $145,166.09 ",2,0,0," $111,421.45 ",0,0,2,DIAMOND,528
15716518,Yuryeva,617,France,Female,27,4, $-   ,2,0,0," $190,269.21 ",0,0,3,PLATINUM,342
15742210,Ugochukwu,700,France,Male,38,9," $65,962.63 ",1,1,1," $100,950.48 ",0,0,2,PLATINUM,419
15630617,Lo Duca,727,Germany,Male,36,6," $140,418.81 ",1,1,1," $113,033.73 ",1,1,3,PLATINUM,357
15720838,Gallo,689,Spain,Female,31,3," $139,799.63 ",1,0,1," $120,663.57 ",0,0,5,GOLD,964
15595537,Trout,626,Germany,Male,49,9," $171,787.84 ",2,1,0," $187,192.23 ",0,0,5,SILVER,398
15623196,Morley,686,France,Male,38,6," $149,238.97 ",1,1,1," $97,825.23 ",0,0,1,SILVER,816
15679249,Chou,351,Germany,Female,57,4," $163,146.46 ",1,1,0," $169,621.69 ",1,1,4,SILVER,453
15693199,Shao,739,France,Female,37,8, $-   ,2,1,0," $191,557.10 ",1,1,2,GOLD,829
15661219,Trentino,627,France,Male,32,10, $-   ,2,1,0," $103,287.62 ",0,0,4,DIAMOND,534
15617136,Mazzanti,451,Germany,Female,38,9," $61,482.47 ",1,1,1," $167,538.66 ",0,0,1,GOLD,628
15760294,Endrizzi,512,France,Female,41,8," $145,150.28 ",1,1,0," $64,869.32 ",1,1,4,SILVER,358
15652808,Monaldo,774,France,Female,41,5," $126,670.37 ",1,1,0," $102,426.06 ",0,0,4,SILVER,795
15657139,Otutodilinna,652,France,Female,40,8," $84,390.80 ",2,0,1," $107,876.20 ",0,0,4,SILVER,306
15803790,Allen,638,Germany,Male,37,2," $89,728.86 ",2,1,1," $37,294.88 ",0,0,4,DIAMOND,799
15764105,Milne,475,France,Female,57,1, $-   ,2,1,0," $89,248.99 ",0,0,2,GOLD,372
15672610,Somadina,567,Spain,Male,40,4," $118,628.80 ",1,0,0," $91,973.63 ",0,0,1,PLATINUM,892
15766896,Chieloka,750,France,Male,37,3, $-   ,2,1,0," $16,870.20 ",0,0,2,SILVER,809
15587735,Chukwuebuka,850,France,Male,39,6," $96,863.13 ",1,1,1," $121,681.19 ",0,0,4,DIAMOND,883
15659501,Chioke,753,France,Female,38,6," $142,263.45 ",1,0,1," $33,730.43 ",0,0,4,DIAMOND,351
15745001,Kovalev,683,Spain,Female,36,7, $-   ,2,1,0," $104,786.59 ",0,0,2,GOLD,381
15651140,Doherty,710,France,Female,32,3, $-   ,1,1,0," $94,790.34 ",0,0,1,SILVER,373
15571148,Baranov,645,Spain,Female,21,1, $-   ,2,0,0," $28,726.07 ",0,0,5,GOLD,469
15776824,Rossi,714,France,Male,28,6," $122,724.37 ",1,1,1," $67,057.27 ",0,0,1,DIAMOND,892
15633141,Robinson,696,Germany,Female,35,4," $174,902.26 ",1,1,0," $69,079.85 ",0,0,2,PLATINUM,720
15764174,Bidencope,612,Spain,Female,26,4, $-   ,2,1,1," $179,780.74 ",0,0,2,GOLD,516
15778155,T'ien,520,Germany,Female,31,3," $108,914.17 ",1,1,1," $183,572.39 ",1,1,3,SILVER,560
15715920,De Bernales,782,Spain,Male,23,10," $98,052.66 ",1,1,1," $142,587.32 ",0,0,3,PLATINUM,565
15671917,Wade,666,France,Male,46,5," $123,873.19 ",1,1,1," $177,844.06 ",0,0,2,PLATINUM,742
15666548,Chung,466,Germany,Female,56,2," $111,920.13 ",3,1,0," $197,634.11 ",1,1,3,SILVER,586
15625623,Stevenson,567,France,Female,45,4, $-   ,2,0,1," $121,053.19 ",0,0,3,GOLD,525
15748123,Chienezie,613,France,Male,20,3, $-   ,2,1,1," $149,613.77 ",0,0,1,GOLD,817
15648735,Cashin,718,France,Male,37,8, $-   ,2,1,1, $142.81 ,0,0,5,GOLD,720
15634974,Seppelt,614,France,Female,37,8," $75,150.34 ",4,0,1," $131,766.67 ",1,1,1,GOLD,516
15713378,Brownless,711,France,Male,38,10, $-   ,2,0,0," $53,311.78 ",0,0,1,DIAMOND,784
15753370,McDonald,691,Germany,Female,38,5," $114,753.76 ",1,1,0," $107,665.02 ",0,0,4,SILVER,490
15782659,Mamelu,527,France,Male,32,0, $-   ,1,1,0," $109,523.88 ",0,0,3,SILVER,987
15583364,McGregor,476,France,Female,32,6," $111,871.93 ",1,0,0," $112,132.86 ",0,0,3,GOLD,988
15625942,McDonald,619,Spain,Female,45,0, $-   ,2,0,0," $113,645.40 ",0,0,4,SILVER,315
15720284,Crawford,607,Germany,Female,37,4," $135,927.06 ",1,0,0," $180,890.40 ",0,0,1,PLATINUM,476
15679642,Feng,695,Spain,Male,44,8, $-   ,2,1,1," $70,974.13 ",0,0,2,DIAMOND,544
15628007,Genovese,653,France,Male,33,1, $-   ,2,0,0," $53,379.52 ",0,0,4,PLATINUM,572
15661974,Pirozzi,677,France,Male,46,2," $57,037.74 ",1,1,1," $158,531.01 ",0,0,1,GOLD,870
15689341,Gibbs,655,France,Female,50,10, $-   ,4,1,0," $179,267.94 ",1,1,1,GOLD,889
15607993,Milne,625,France,Female,52,2," $79,468.96 ",1,1,1," $84,606.03 ",0,0,2,PLATINUM,629
15693267,Dickson,679,Germany,Female,34,7," $121,063.85 ",1,1,0," $56,984.58 ",0,0,1,GOLD,564
15769522,O'Connor,734,France,Male,51,1," $118,537.47 ",1,1,1," $116,912.45 ",0,0,2,DIAMOND,697
15755825,McGuirk,666,France,Male,39,10, $-   ,2,1,0," $102,999.33 ",0,0,5,SILVER,888
15598175,Toscani,592,Germany,Female,26,4," $105,082.07 ",2,1,0," $132,801.57 ",0,0,1,GOLD,949
15744327,Ruth,564,France,Male,40,4, $-   ,1,1,0," $85,455.62 ",1,1,2,GOLD,344
15798666,Hughes,814,France,Female,36,6, $-   ,2,1,1," $98,657.01 ",0,0,5,SILVER,780
15577064,Onyekaozulu,592,Germany,Male,36,2," $104,702.65 ",2,1,0," $107,948.72 ",0,0,3,PLATINUM,757
15759436,Aksenov,758,France,Female,50,2," $95,813.76 ",3,1,1," $67,944.09 ",1,1,2,PLATINUM,525
15690231,K'ung,612,Spain,Female,62,0," $167,026.61 ",2,1,1," $192,892.05 ",0,0,1,PLATINUM,739
15751561,Meng,498,Germany,Male,61,7," $102,453.26 ",1,1,0," $187,247.56 ",1,1,2,DIAMOND,727
15739068,Nwoye,638,Germany,Male,25,4," $148,045.45 ",2,1,1," $114,722.42 ",0,0,2,SILVER,537
15758056,Calabresi,558,France,Male,35,1, $-   ,2,0,0," $111,687.57 ",0,0,4,DIAMOND,875
15742269,Milano,756,France,Female,24,1, $-   ,2,1,0," $184,182.25 ",0,0,5,DIAMOND,896
15726490,Kirby,782,Spain,Male,52,4, $-   ,1,1,1," $52,759.82 ",1,1,4,GOLD,741
15738411,Ho,505,France,Male,34,10," $104,498.79 ",1,0,1," $126,451.14 ",0,0,3,DIAMOND,244
15727919,Chukwuemeka,671,Spain,Female,29,6, $-   ,2,0,0," $12,048.67 ",0,0,2,GOLD,328
15709396,Hale,801,France,Male,42,6, $-   ,2,1,1," $95,804.33 ",0,0,1,SILVER,361
15654106,K?,604,France,Male,26,8," $149,542.52 ",2,0,1," $197,911.52 ",0,0,1,SILVER,683
15621653,Rice,716,France,Female,29,10," $87,946.39 ",1,1,1," $182,531.74 ",0,0,1,GOLD,660
15598086,Brown,624,France,Female,45,3," $68,639.57 ",1,1,0," $168,002.31 ",1,1,2,DIAMOND,553
15752300,Sagese,607,Germany,Male,47,4," $148,826.32 ",1,1,1," $79,450.61 ",0,0,5,GOLD,837
15658693,Aksyonova,827,France,Female,60,2, $-   ,2,0,1," $60,615.83 ",0,0,3,DIAMOND,750
15631838,Findlay,606,France,Male,61,5," $108,166.09 ",2,0,1," $8,643.21 ",0,0,3,DIAMOND,386
15803804,Walker,717,Germany,Female,35,5," $103,214.71 ",1,1,0," $172,172.70 ",0,0,4,GOLD,880
15578809,Hao,651,Germany,Male,40,1," $134,760.21 ",2,0,0," $174,434.06 ",1,1,4,SILVER,741
15752026,Hammer,691,France,Male,58,3, $-   ,1,0,1," $194,930.30 ",1,1,2,PLATINUM,974
15723706,Abbott,573,France,Female,33,0," $90,124.64 ",1,1,0," $137,476.71 ",0,0,5,DIAMOND,574
15752838,Lucas,723,Spain,Male,38,6, $-   ,2,1,1," $94,415.60 ",0,0,2,PLATINUM,500
15569571,Davydova,584,Germany,Female,46,6," $87,361.02 ",2,1,0," $120,376.87 ",1,1,4,PLATINUM,400
15769703,West,550,Germany,Female,45,8," $111,257.59 ",1,0,0," $97,623.42 ",1,1,1,SILVER,448
15679770,Smith,611,France,Female,61,3," $131,583.59 ",4,0,1," $66,238.23 ",1,1,3,PLATINUM,755
15791102,Mai,549,Germany,Male,41,9," $95,020.80 ",3,1,1," $131,710.59 ",1,1,5,DIAMOND,793
15655192,Fiorentino,850,Spain,Female,24,1, $-   ,2,0,1," $69,052.87 ",0,0,3,SILVER,888
15709487,Freeman,668,Germany,Male,34,5," $80,242.37 ",2,0,0," $56,780.97 ",0,0,3,GOLD,872
15687130,Nkemjika,686,France,Female,43,0, $-   ,1,1,1," $170,072.90 ",0,0,5,PLATINUM,929
15755178,Ramos,660,France,Male,50,1, $-   ,3,1,1," $191,849.15 ",1,1,5,SILVER,967
15634772,Mario,682,Spain,Female,59,0," $122,661.39 ",1,0,1," $84,803.76 ",0,0,1,PLATINUM,686
15617197,Chien,524,France,Male,50,4, $-   ,2,1,1," $31,840.59 ",1,1,2,SILVER,292
15631240,Dubinina,645,France,Female,36,8, $-   ,2,1,1," $12,096.61 ",1,1,2,PLATINUM,608
15784301,Wang,850,France,Male,42,0, $-   ,2,1,0," $44,165.84 ",0,0,2,SILVER,377
15631310,Hsieh,537,France,Female,53,3, $-   ,1,1,1," $91,406.62 ",0,0,4,PLATINUM,238
15756560,Moran,599,Spain,Female,46,7," $81,742.84 ",2,1,0," $83,282.21 ",0,0,3,PLATINUM,381
15732270,Hung,727,Spain,Male,71,8, $-   ,1,1,1," $198,446.91 ",1,1,4,GOLD,869
15739357,Moss,756,Spain,Male,30,2," $145,127.85 ",1,0,0," $7,554.68 ",0,0,2,SILVER,774
15771540,Fedorova,755,France,Male,38,9," $148,912.44 ",1,1,0," $80,416.16 ",0,0,3,DIAMOND,416
15567486,Li,634,Spain,Female,41,4, $-   ,2,1,1," $164,549.74 ",0,0,4,DIAMOND,311
15714634,Nebechi,837,France,Male,26,4," $89,900.24 ",2,1,0," $175,477.03 ",0,0,2,DIAMOND,265
15727021,Obialo,727,Germany,Female,30,8," $119,027.28 ",2,1,1," $137,903.54 ",0,0,5,GOLD,515
15650670,Bateson,567,Germany,Female,40,2," $105,222.86 ",2,1,0," $93,795.86 ",0,0,1,SILVER,975
15711834,Long,650,Spain,Female,30,6, $-   ,1,0,0," $67,997.13 ",1,1,4,GOLD,963
15729763,Nelson,655,Spain,Male,34,1," $116,114.93 ",1,1,1," $49,492.15 ",0,0,5,GOLD,601
15646566,Bell,763,France,Female,58,9," $187,911.55 ",1,0,1," $35,825.18 ",0,0,5,PLATINUM,871
15645463,Udinese,843,France,Female,27,5, $-   ,2,1,1," $67,494.23 ",0,0,1,DIAMOND,557
15672144,Mao,667,France,Female,38,6," $144,432.04 ",1,1,1," $73,963.17 ",1,1,1,SILVER,403
15596088,Fanucci,705,France,Female,50,4," $77,065.90 ",2,0,1," $145,159.26 ",0,0,4,PLATINUM,726
15614878,Yeh,660,Germany,Female,29,6," $180,520.29 ",1,1,1," $123,850.58 ",0,0,2,SILVER,988
15635240,Onuoha,553,France,Male,42,1, $-   ,2,0,0," $23,822.04 ",0,0,3,PLATINUM,425
15775905,Moore,612,Germany,Female,47,6," $130,024.87 ",1,1,1," $45,750.21 ",1,1,4,PLATINUM,705
15700657,Thornton,641,Germany,Female,40,2," $110,086.69 ",1,1,0," $159,773.14 ",0,0,4,DIAMOND,413
15611905,Warlow-Davies,513,Spain,Female,31,5," $174,853.46 ",1,1,0," $84,238.63 ",0,0,5,SILVER,640
15652527,Champion,680,France,Male,44,7," $108,724.98 ",1,0,1," $72,330.46 ",0,0,4,GOLD,973
15785865,Mazzanti,711,France,Male,58,9," $91,285.13 ",2,1,1," $26,767.85 ",0,0,3,DIAMOND,949
15645942,Macleod,689,Spain,Male,40,2, $-   ,2,1,1," $164,768.82 ",0,0,4,GOLD,490
15688691,Lei,665,Germany,Female,51,9," $110,610.41 ",2,0,1," $1,112.76 ",1,1,2,GOLD,843
15592736,Lucchese,551,Germany,Male,54,5," $102,994.04 ",1,1,0," $176,680.16 ",1,1,2,DIAMOND,289
15673529,Lombardo,645,Spain,Male,36,4," $59,893.85 ",2,1,0," $43,999.64 ",0,0,5,DIAMOND,420
15724145,William,616,Germany,Male,29,8," $149,318.55 ",1,1,0," $140,746.13 ",0,0,1,PLATINUM,564
15704629,Wright,582,France,Female,32,1," $116,409.55 ",1,0,1," $152,790.92 ",0,0,4,SILVER,519
15597896,Ozoemena,365,Germany,Male,30,0," $127,760.07 ",1,1,0," $81,537.85 ",1,1,4,DIAMOND,342
15731790,Boyle,697,Germany,Female,38,6," $132,591.36 ",1,1,1," $7,387.80 ",1,1,3,DIAMOND,322
15634719,Chinwendu,704,France,Male,31,0, $-   ,2,1,0," $183,038.33 ",0,0,1,DIAMOND,349
15703205,Uwaezuoke,656,France,Female,46,5," $113,402.14 ",2,1,1," $138,849.06 ",0,0,4,SILVER,605
15567333,Archambault,712,France,Female,31,7, $-   ,2,1,0," $170,333.38 ",0,0,4,SILVER,754
15754537,Ko,748,France,Male,40,0, $-   ,1,0,0," $60,416.76 ",0,0,4,SILVER,724
15612030,Udegbulam,724,France,Male,28,9, $-   ,2,1,1," $100,240.20 ",0,0,2,GOLD,664
15573242,Greene,691,France,Male,50,6," $136,953.47 ",1,1,1," $2,704.98 ",0,0,5,PLATINUM,469
15601892,Hunter,563,France,Male,33,8, $-   ,2,0,1," $68,815.05 ",0,0,5,PLATINUM,983
15663885,Blinova,741,France,Male,32,5, $-   ,1,1,1," $64,839.23 ",0,0,3,SILVER,485
15701096,De Garis,778,France,Male,44,8," $123,863.64 ",1,1,0," $144,494.94 ",0,0,1,DIAMOND,830
15710450,Okwudiliolisa,848,Spain,Male,22,7," $120,811.89 ",1,1,1," $185,510.34 ",0,0,5,GOLD,295
15790846,Ts'ai,634,Germany,Male,38,2," $148,430.55 ",1,1,1," $56,055.72 ",0,0,5,PLATINUM,808
15658956,Tuan,505,Germany,Male,40,6," $47,869.69 ",2,1,1," $155,061.97 ",0,0,1,DIAMOND,910
15755223,Tseng,692,Germany,Male,53,7," $150,926.99 ",2,0,0," $119,817.19 ",0,0,2,SILVER,357
15787318,Holmwood,537,Germany,Female,47,6," $103,163.35 ",1,1,0," $16,259.64 ",1,1,3,SILVER,367
15737310,Thompson,633,France,Male,29,10," $130,206.28 ",1,1,0," $184,654.87 ",0,0,5,GOLD,957
15763665,Y?,833,France,Female,28,4," $136,674.51 ",2,0,0," $5,278.78 ",0,0,5,GOLD,502
15668818,Chidubem,592,Spain,Female,40,2," $200,322.45 ",1,1,1," $113,244.73 ",0,0,5,PLATINUM,482
15765812,Trevisani,587,Spain,Male,48,1, $-   ,2,1,1," $8,908.00 ",0,0,5,DIAMOND,660
15704844,Hsiung,550,Spain,Male,62,7," $80,927.56 ",1,0,1," $64,490.67 ",0,0,5,GOLD,679
15744582,Randall,680,France,Female,24,10, $-   ,3,1,0," $154,971.63 ",1,1,3,SILVER,434
15616700,Leach,622,Spain,Female,41,9, $-   ,2,1,1," $155,786.39 ",0,0,3,PLATINUM,292
15683521,Godfrey,594,Germany,Male,28,0," $142,574.71 ",2,1,0," $129,084.82 ",0,0,5,GOLD,689
15583049,Wallace,643,Germany,Female,34,7," $160,426.07 ",1,0,1," $188,533.11 ",0,0,3,GOLD,806
15643752,Wei,540,France,Male,25,5," $116,160.23 ",1,1,0," $13,411.67 ",0,0,5,SILVER,906
15620398,Mitchell,635,Spain,Female,34,5," $98,683.47 ",2,1,0," $15,733.19 ",0,0,3,SILVER,558
15715707,Light,657,France,Male,32,3," $118,829.03 ",2,1,1," $73,127.61 ",0,0,2,DIAMOND,343
15814209,Capon,814,France,Male,31,1," $118,870.92 ",1,1,0," $101,704.19 ",0,0,3,DIAMOND,400
15733768,Hou,600,France,Male,32,1, $-   ,1,1,1," $101,986.16 ",0,0,4,SILVER,324
15755242,Rowe,682,France,Female,46,2, $-   ,1,1,1," $114,442.66 ",0,0,3,DIAMOND,257
15729412,Holloway,682,France,Male,38,4," $107,192.38 ",1,1,1," $15,669.17 ",0,0,3,PLATINUM,459
15746564,O'Sullivan,566,France,Male,42,3," $108,010.78 ",1,1,1," $157,486.10 ",0,0,3,GOLD,509
15588446,Udinesi,550,Spain,Male,34,3, $-   ,2,0,0," $131,281.28 ",0,0,5,SILVER,806
15665221,Nwebube,630,France,Male,26,7," $129,837.72 ",2,0,1," $197,001.15 ",0,0,1,DIAMOND,716
15640846,Chibueze,546,Germany,Female,58,3," $106,458.31 ",4,1,0," $128,881.87 ",1,1,5,SILVER,369
15700209,Walker,486,France,Male,63,9," $97,009.15 ",1,1,1," $85,101.00 ",0,0,1,GOLD,575
15658360,Gregory,762,Spain,Male,35,9," $122,929.42 ",2,0,0," $149,822.04 ",0,0,3,SILVER,504
15602735,Kuo,692,Germany,Male,45,6," $152,296.83 ",4,0,1," $108,040.86 ",1,1,4,DIAMOND,489
15724834,Wilson,498,France,Female,30,1, $-   ,2,0,0," $135,795.53 ",0,0,5,GOLD,371
15800062,Lanford,850,Spain,Male,49,8, $-   ,1,0,0," $25,867.67 ",1,1,2,PLATINUM,240
15685300,Meng,603,France,Male,35,6," $128,993.76 ",2,1,0," $130,483.56 ",0,0,4,DIAMOND,733
15760102,Yeh,551,France,Female,36,5, $-   ,1,1,0," $183,479.12 ",0,0,4,PLATINUM,960
15787026,Onwuatuegwu,627,Germany,Male,27,0," $185,267.45 ",2,1,1," $77,027.34 ",0,0,4,SILVER,606
15653696,Goliwe,515,France,Female,28,9, $-   ,2,0,0," $94,141.75 ",0,0,3,PLATINUM,772
15788946,Anthony,605,Spain,Female,29,3," $116,805.82 ",1,0,0," $4,092.75 ",0,0,5,PLATINUM,851
15600724,Scott,567,Germany,Male,29,5," $129,750.68 ",1,1,0," $109,257.59 ",0,0,3,GOLD,886
15574324,Genovese,568,Germany,Female,29,2," $129,177.01 ",2,0,1," $104,617.99 ",0,0,3,DIAMOND,893
15707144,Onyeorulu,571,Germany,Male,25,6," $82,506.72 ",2,1,0," $167,705.07 ",0,0,3,DIAMOND,624
15775891,Myers,634,Germany,Male,48,2," $107,247.69 ",1,1,1," $103,712.05 ",1,1,5,GOLD,674
15711789,Davey,768,Spain,Female,42,3, $-   ,1,0,0," $161,242.99 ",1,1,1,SILVER,651
